"http://dbpedia.org/resource/Adam_Mickiewicz",1798-12-24
"http://dbpedia.org/resource/Thomas_Hood",1799-05-23
"http://dbpedia.org/resource/Alexander_Pushkin",1799-06-06
"http://dbpedia.org/resource/Amos_Bronson_Alcott",1799-11-29
"http://dbpedia.org/resource/Henry_Taylor_(dramatist)",1800-10-18
"http://dbpedia.org/resource/Anton_Martin_Slomšek",1800-11-26
"http://dbpedia.org/resource/France_Prešeren",1800-12-03
"http://dbpedia.org/resource/Gergely_Czuczor",1800-12-17
"http://dbpedia.org/resource/John_Henry_Newman",1801-02-21
"http://dbpedia.org/resource/William_Barnes",1801-02-22
"http://dbpedia.org/resource/Józef_Bohdan_Zaleski",1802-02-14
"http://dbpedia.org/resource/Victor_Hugo",1802-02-26
"http://dbpedia.org/resource/Letitia_Elizabeth_Landon",1802-08-14
"http://dbpedia.org/resource/Ralph_Waldo_Emerson",1803-05-25
"http://dbpedia.org/resource/Thomas_Lovell_Beddoes",1803-06-30
"http://dbpedia.org/resource/Johan_Ludvig_Runeberg",1804-02-05
"http://dbpedia.org/resource/Eduard_Mörike",1804-09-08
"http://dbpedia.org/resource/Hans_Christian_Andersen",1805-04-02
"http://dbpedia.org/resource/William_Saunders_(poet)",1806-01-17
"http://dbpedia.org/resource/Henry_Wadsworth_Longfellow",1807-02-27
"http://dbpedia.org/resource/Wincenty_Pol",1807-04-20
"http://dbpedia.org/resource/John_Greenleaf_Whittier",1807-12-17
"http://dbpedia.org/resource/Caroline_Norton",1808-03-22
"http://dbpedia.org/resource/Gérard_de_Nerval",1808-05-22
"http://dbpedia.org/resource/Charles_Tennyson_Turner",1808-07-04
"http://dbpedia.org/resource/Lucretia_Maria_Davidson",1808-09-27
"http://dbpedia.org/resource/Edgar_Allan_Poe",1809-01-19
"http://dbpedia.org/resource/Edward_FitzGerald_(poet)",1809-03-31
"http://dbpedia.org/resource/Alfred,_Lord_Tennyson",1809-08-06
"http://dbpedia.org/resource/Juliusz_Słowacki",1809-09-04
"http://dbpedia.org/resource/Alfred_de_Musset",1810-12-11
"http://dbpedia.org/resource/Théophile_Gautier",1811-08-30
"http://dbpedia.org/resource/Zygmunt_Krasiński",1812-02-19
"http://dbpedia.org/resource/Robert_Browning",1812-05-07
"http://dbpedia.org/resource/Edward_Lear",1812-05-12
"http://dbpedia.org/resource/Bertalan_Szemere",1812-08-27
"http://dbpedia.org/resource/Charles_Harpur",1813-01-23
"http://dbpedia.org/resource/Søren_Kierkegaard",1813-05-05
"http://dbpedia.org/resource/Georg_Büchner",1813-10-17
"http://dbpedia.org/resource/Frederick_William_Faber",1814-06-28
"http://dbpedia.org/resource/Gottfried_Kinkel",1815-08-11
"http://dbpedia.org/resource/Frances_Browne",1816-01-16
"http://dbpedia.org/resource/Charlotte_Brontë",1816-04-21
"http://dbpedia.org/resource/János_Arany",1817-03-02
"http://dbpedia.org/resource/Henry_David_Thoreau",1817-07-12
"http://dbpedia.org/resource/Theodor_Storm",1817-09-14
"http://dbpedia.org/resource/Petar_Preradović",1818-03-19
"http://dbpedia.org/resource/Emily_Brontë",1818-07-30
"http://dbpedia.org/resource/Leconte_de_Lisle",1818-10-22
"http://dbpedia.org/resource/Arthur_Hugh_Clough",1819-01-01
"http://dbpedia.org/resource/James_Russell_Lowell",1819-02-22
"http://dbpedia.org/resource/Narcyza_Żmichowska",1819-03-04
"http://dbpedia.org/resource/Walt_Whitman",1819-05-31
"http://dbpedia.org/resource/Herman_Melville",1819-08-01
"http://dbpedia.org/resource/Mihály_Tompa",1819-09-28
"http://dbpedia.org/resource/George_Eliot",1819-11-22
"http://dbpedia.org/resource/Theodor_Fontane",1819-12-30
"http://dbpedia.org/resource/Anne_Brontë",1820-01-17
"http://dbpedia.org/resource/Dalpatram",1820-01-21
"http://dbpedia.org/resource/Apollo_Korzeniowski",1820-02-21
"http://dbpedia.org/resource/Florence_Nightingale",1820-05-12
"http://dbpedia.org/resource/Charles_Baudelaire",1821-04-09
"http://dbpedia.org/resource/Charlotte_Maria_Tucker",1821-05-02
"http://dbpedia.org/resource/Maria_White_Lowell",1821-07-08
"http://dbpedia.org/resource/Vasile_Alecsandri",1821-07-21
"http://dbpedia.org/resource/Cyprian_Norwid",1821-09-24
"http://dbpedia.org/resource/Dora_Greenwell",1821-12-06
"http://dbpedia.org/resource/Jane_Wilde",1821-12-27
"http://dbpedia.org/resource/Matthew_Arnold",1822-12-24
"http://dbpedia.org/resource/Coventry_Patmore",1823-07-23
"http://dbpedia.org/resource/Władysław_Syrokomla",1823-09-29
"http://dbpedia.org/resource/John_Reuben_Thompson",1823-10-23
"http://dbpedia.org/resource/Michael_Madhusudan_Dutt",1824-01-25
"http://dbpedia.org/resource/William_Allingham",1824-03-19
"http://dbpedia.org/resource/Branko_Radičević",1824-03-28
"http://dbpedia.org/resource/George_MacDonald",1824-12-10
"http://dbpedia.org/resource/Octave_Crémazie",1827-04-16
"http://dbpedia.org/resource/János_Vajda_(poet)",1827-05-07
"http://dbpedia.org/resource/Goffredo_Mameli",1827-09-05
"http://dbpedia.org/resource/Petko_Slaveykov",1827-11-17
"http://dbpedia.org/resource/George_Meredith",1828-02-12
"http://dbpedia.org/resource/Dante_Gabriel_Rossetti",1828-05-12
"http://dbpedia.org/resource/Milica_Stojadinović-Srpkinja",1828-07-06
"http://dbpedia.org/resource/Silas_Weir_Mitchell_(physician)",1829-02-15
"http://dbpedia.org/resource/Thomas_Edward_Brown",1830-05-05
"http://dbpedia.org/resource/Christina_Rossetti",1830-12-05
"http://dbpedia.org/resource/Emily_Dickinson",1830-12-10
"http://dbpedia.org/resource/Savitribai_Phule",1831-01-03
"http://dbpedia.org/resource/Lewis_Carroll",1832-01-27
"http://dbpedia.org/resource/Đura_Jakšić",1832-07-27
"http://dbpedia.org/resource/Elizabeth_Akers_Allen",1832-10-09
"http://dbpedia.org/resource/Úrsula_Céspedes",1832-10-21
"http://dbpedia.org/resource/Benjamin_Paul_Blood",1832-11-21
"http://dbpedia.org/resource/Adam_Lindsay_Gordon",1833-10-19
"http://dbpedia.org/resource/Jovan_Jovanović_Zmaj",1833-11-24
"http://dbpedia.org/resource/William_Morris",1834-03-24
