"s","birthPlace"
"http://dbpedia.org/resource/Charlotte_Mew","http://dbpedia.org/resource/London"
"http://dbpedia.org/resource/Charlotte_Smith_(writer)","http://dbpedia.org/resource/London"
"http://dbpedia.org/resource/Jo_Shapcott","http://dbpedia.org/resource/London"
"http://dbpedia.org/resource/John_Donne","http://dbpedia.org/resource/London"
"http://dbpedia.org/resource/John_Henry_Newman","http://dbpedia.org/resource/London"
"http://dbpedia.org/resource/John_Keats","http://dbpedia.org/resource/London"
"http://dbpedia.org/resource/John_Milton","http://dbpedia.org/resource/London"
"http://dbpedia.org/resource/Richard_Duke","http://dbpedia.org/resource/London,_England"
"http://dbpedia.org/resource/James_Reeves_(writer)","http://dbpedia.org/resource/London_Borough_of_Harrow"
"http://dbpedia.org/resource/Julia_Copus","http://dbpedia.org/resource/London_Borough_of_Lambeth"
"http://dbpedia.org/resource/Robert_Pinsky","http://dbpedia.org/resource/Long_Branch,_New_Jersey"
"http://dbpedia.org/resource/Jacobus_Revius","http://dbpedia.org/resource/Lordship_of_Overijssel"
"http://dbpedia.org/resource/Hovhannes_Tumanyan","http://dbpedia.org/resource/Lori_Province"
"http://dbpedia.org/resource/Susan_Griffin","http://dbpedia.org/resource/Los_Angeles"
"http://dbpedia.org/resource/Wanda_Coleman","http://dbpedia.org/resource/Los_Angeles,_CA"
"http://dbpedia.org/resource/George_Barker_(poet)","http://dbpedia.org/resource/Loughton"
"http://dbpedia.org/resource/Bob_Kaufman","http://dbpedia.org/resource/Louisiana"
"http://dbpedia.org/resource/Jack_Kerouac","http://dbpedia.org/resource/Lowell,_Massachusetts"
"http://dbpedia.org/resource/Louis-Honoré_Fréchette","http://dbpedia.org/resource/Lower_Canada"
"http://dbpedia.org/resource/Friedrich_Rückert","http://dbpedia.org/resource/Lower_Franconia"
"http://dbpedia.org/resource/Roma_Potiki","http://dbpedia.org/resource/Lower_Hutt"
"http://dbpedia.org/resource/Thomas_Nashe","http://dbpedia.org/resource/Lowestoft"
"http://dbpedia.org/resource/Wincenty_Pol","http://dbpedia.org/resource/Lublin"
"http://dbpedia.org/resource/Franciszka_Arnsztajnowa","http://dbpedia.org/resource/Lublin"
"http://dbpedia.org/resource/Józef_Czechowicz","http://dbpedia.org/resource/Lublin"
"http://dbpedia.org/resource/Julia_Hartwig","http://dbpedia.org/resource/Lublin,_Poland"
"http://dbpedia.org/resource/Salman_Akhtar","http://dbpedia.org/resource/Lucknow"
"http://dbpedia.org/resource/Eduard_Mörike","http://dbpedia.org/resource/Ludwigsburg"
"http://dbpedia.org/resource/Kazimierz_Przerwa-Tetmajer","http://dbpedia.org/resource/Ludźmierz"
"http://dbpedia.org/resource/Adam_Zagajewski","http://dbpedia.org/resource/Lviv"
"http://dbpedia.org/resource/Zbigniew_Herbert","http://dbpedia.org/resource/Lwów"
"http://dbpedia.org/resource/Marian_Hemar","http://dbpedia.org/resource/Lwów"
"http://dbpedia.org/resource/Thomas_Shadwell","http://dbpedia.org/resource/Lynford"
"http://dbpedia.org/resource/Marjory_Heath_Wentworth","http://dbpedia.org/resource/Lynn,_Massachusetts"
"http://dbpedia.org/resource/Władysław_Syrokomla","http://dbpedia.org/resource/Lyuban_District"
"http://dbpedia.org/resource/Lucian_Blaga","http://dbpedia.org/resource/Lámkerék"
"http://dbpedia.org/resource/Louis-Honoré_Fréchette","http://dbpedia.org/resource/Lévis,_Quebec"
"http://dbpedia.org/resource/Jūkichi_Yagi","http://dbpedia.org/resource/Machida,_Tokyo"
"http://dbpedia.org/resource/Addepalli_Ramamohana_Rao","http://dbpedia.org/resource/Machilipatnam"
"http://dbpedia.org/resource/Connie_Wanek","http://dbpedia.org/resource/Madison,_Wisconsin"
"http://dbpedia.org/resource/Subagio_Sastrowardoyo","http://dbpedia.org/resource/Madiun"
"http://dbpedia.org/resource/Tishani_Doshi","http://dbpedia.org/resource/Madras"
"http://dbpedia.org/resource/Veturi","http://dbpedia.org/resource/Madras_Presidency"
"http://dbpedia.org/resource/Kannadasan","http://dbpedia.org/resource/Madras_Presidency"
"http://dbpedia.org/resource/Pedro_Calderón_de_la_Barca","http://dbpedia.org/resource/Madrid"
"http://dbpedia.org/resource/Lope_de_Vega","http://dbpedia.org/resource/Madrid"
"http://dbpedia.org/resource/Leandro_Fernández_de_Moratín","http://dbpedia.org/resource/Madrid"
"http://dbpedia.org/resource/Carlos_Martínez_Aguirre","http://dbpedia.org/resource/Madrid"
"http://dbpedia.org/resource/Vernon_Watkins","http://dbpedia.org/resource/Maesteg"
"http://dbpedia.org/resource/Savitribai_Phule","http://dbpedia.org/resource/Maharashtra"
"http://dbpedia.org/resource/Dorianne_Laux","http://dbpedia.org/resource/Maine"
"http://dbpedia.org/resource/Jean_Cocteau","http://dbpedia.org/resource/Maisons-Laffitte"
"http://dbpedia.org/resource/Rudyard_Kipling","http://dbpedia.org/resource/Malabar_Hill"
"http://dbpedia.org/resource/Yanka_Kupala","http://dbpedia.org/resource/Maladzyechna_Raion"
"http://dbpedia.org/resource/Veronica_Forrest-Thomson","http://dbpedia.org/resource/Malayan_Union"
"http://dbpedia.org/resource/Josh_Malihabadi","http://dbpedia.org/resource/Malihabad"
"http://dbpedia.org/resource/Pawlu_Aquilina","http://dbpedia.org/resource/Malta"
"http://dbpedia.org/resource/Gioconda_Belli","http://dbpedia.org/resource/Managua"
"http://dbpedia.org/resource/Anthony_Burgess","http://dbpedia.org/resource/Manchester"
"http://dbpedia.org/resource/Les_Barker","http://dbpedia.org/resource/Manchester"
"http://dbpedia.org/resource/Mahmoud_Darwish","http://dbpedia.org/resource/Mandatory_Palestine"
"http://dbpedia.org/resource/Dahlia_Ravikovitch","http://dbpedia.org/resource/Mandatory_Palestine"
"http://dbpedia.org/resource/Yehonatan_Geffen","http://dbpedia.org/resource/Mandatory_Palestine"
"http://dbpedia.org/resource/John_Hollander","http://dbpedia.org/resource/Manhattan"
"http://dbpedia.org/resource/Michael_Palmer_(poet)","http://dbpedia.org/resource/Manhattan,_New_York"
"http://dbpedia.org/resource/Cirilo_Bautista","http://dbpedia.org/resource/Manila"
"http://dbpedia.org/resource/İlhan_Berk","http://dbpedia.org/resource/Manisa"
"http://dbpedia.org/resource/George_Woodcock","http://dbpedia.org/resource/Manitoba"
"http://dbpedia.org/resource/Mathilde_Blind","http://dbpedia.org/resource/Mannheim"
"http://dbpedia.org/resource/Mary_Oliver","http://dbpedia.org/resource/Maple_Heights,_Ohio"
"http://dbpedia.org/resource/Ghalib","http://dbpedia.org/resource/Maratha_Confederacy"
"http://dbpedia.org/resource/Friedrich_Schiller","http://dbpedia.org/resource/Marbach_am_Neckar"
"http://dbpedia.org/resource/Bryher_(novelist)","http://dbpedia.org/resource/Margate"
"http://dbpedia.org/resource/Antonin_Artaud","http://dbpedia.org/resource/Marseille"
"http://dbpedia.org/resource/Aimé_Césaire","http://dbpedia.org/resource/Martinique"
"http://dbpedia.org/resource/James_Wright_(poet)","http://dbpedia.org/resource/Martins_Ferry,_Ohio"
"http://dbpedia.org/resource/Frank_O'Hara","http://dbpedia.org/resource/Maryland"
"http://dbpedia.org/resource/Michael_McClure","http://dbpedia.org/resource/Marysville,_Kansas"
"http://dbpedia.org/resource/Mark_Doty","http://dbpedia.org/resource/Maryville,_Tennessee"
"http://dbpedia.org/resource/Mehdi_Akhavan-Sales","http://dbpedia.org/resource/Mashhad"
"http://dbpedia.org/resource/Thomas_Lux","http://dbpedia.org/resource/Massachusetts"
"http://dbpedia.org/resource/Helene_Johnson","http://dbpedia.org/resource/Massachusetts"
"http://dbpedia.org/resource/Susan_Howe","http://dbpedia.org/resource/Massachusetts"
"http://dbpedia.org/resource/Ralph_Waldo_Emerson","http://dbpedia.org/resource/Massachusetts"
"http://dbpedia.org/resource/Rubén_Darío","http://dbpedia.org/resource/Matagalpa"
"http://dbpedia.org/resource/Pedro_Juan_Gutiérrez","http://dbpedia.org/resource/Matanzas"
"http://dbpedia.org/resource/Siegfried_Sassoon","http://dbpedia.org/resource/Matfield"
"http://dbpedia.org/resource/Kyoshi_Takahama","http://dbpedia.org/resource/Matsuyama,_Ehime"
"http://dbpedia.org/resource/Masaoka_Shiki","http://dbpedia.org/resource/Matsuyama,_Ehime"
"http://dbpedia.org/resource/Nima_Yooshij","http://dbpedia.org/resource/Mazandaran_Province"
"http://dbpedia.org/resource/Christopher_Mwashinga","http://dbpedia.org/resource/Mbeya"
"http://dbpedia.org/resource/John_Berryman","http://dbpedia.org/resource/McAlester,_Oklahoma"
"http://dbpedia.org/resource/Chairil_Anwar","http://dbpedia.org/resource/Medan"
"http://dbpedia.org/resource/Su_Shi","http://dbpedia.org/resource/Meishan"
"http://dbpedia.org/resource/Robbie_Coburn","http://dbpedia.org/resource/Melbourne"
"http://dbpedia.org/resource/Jim_Morrison","http://dbpedia.org/resource/Melbourne,_Florida"
"http://dbpedia.org/resource/Hedd_Wyn","http://dbpedia.org/resource/Merionethshire"
"http://dbpedia.org/resource/Hugh_Sykes_Davies","http://dbpedia.org/resource/Merseyside"
"http://dbpedia.org/resource/Ford_Madox_Ford","http://dbpedia.org/resource/Merton,_London_(parish)"
"http://dbpedia.org/resource/Aeneas_Francon_Williams","http://dbpedia.org/resource/Metropolitan_Borough_of_Wirral"
"http://dbpedia.org/resource/Paul_Verlaine","http://dbpedia.org/resource/Metz"
"http://dbpedia.org/resource/Rossy_Evelin_Lima","http://dbpedia.org/resource/Mexico"
"http://dbpedia.org/resource/Alurista","http://dbpedia.org/resource/Mexico"
"http://dbpedia.org/resource/Jaime_Sabines","http://dbpedia.org/resource/Mexico"
"http://dbpedia.org/resource/Alurista","http://dbpedia.org/resource/Mexico_City"
"http://dbpedia.org/resource/Octavio_Paz","http://dbpedia.org/resource/Mexico_City"
"http://dbpedia.org/resource/Donald_Justice","http://dbpedia.org/resource/Miami"
"http://dbpedia.org/resource/Carolyn_Forché","http://dbpedia.org/resource/Michigan"
"http://dbpedia.org/resource/Brad_Leithauser","http://dbpedia.org/resource/Michigan"
"http://dbpedia.org/resource/Robert_Hayden","http://dbpedia.org/resource/Michigan"
"http://dbpedia.org/resource/Philip_Levine_(poet)","http://dbpedia.org/resource/Michigan"
"http://dbpedia.org/resource/Matthew_Rohrer","http://dbpedia.org/resource/Michigan"
"http://dbpedia.org/resource/Richard_Graves","http://dbpedia.org/resource/Mickleton,_Gloucestershire"
"http://dbpedia.org/resource/Angela_Readman","http://dbpedia.org/resource/Middlesbrough"
"http://dbpedia.org/resource/Royston_Ellis","http://dbpedia.org/resource/Middlesex"
"http://dbpedia.org/resource/Edward_Lear","http://dbpedia.org/resource/Middlesex"
"http://dbpedia.org/resource/Charlotte_Maria_Tucker","http://dbpedia.org/resource/Middlesex"
"http://dbpedia.org/resource/Michael_Rosen","http://dbpedia.org/resource/Middlesex"
"http://dbpedia.org/resource/William_Drummond_of_Hawthornden","http://dbpedia.org/resource/Midlothian"
"http://dbpedia.org/resource/Suryakant_Tripathi","http://dbpedia.org/resource/Midnapore"
"http://dbpedia.org/resource/Alda_Merini","http://dbpedia.org/resource/Milan"
"http://dbpedia.org/resource/Alessandro_Manzoni","http://dbpedia.org/resource/Milan"
"http://dbpedia.org/resource/Anne_Waldman","http://dbpedia.org/resource/Millville,_New_Jersey"
"http://dbpedia.org/resource/Joseph_Addison","http://dbpedia.org/resource/Milston"
"http://dbpedia.org/resource/Carlos_Drummond_de_Andrade","http://dbpedia.org/resource/Minas_Gerais"
"http://dbpedia.org/resource/Adélia_Prado","http://dbpedia.org/resource/Minas_Gerais"
"http://dbpedia.org/resource/Charles_Baxter_(author)","http://dbpedia.org/resource/Minneapolis"
"http://dbpedia.org/resource/Daniel_Berrigan","http://dbpedia.org/resource/Minnesota"
"http://dbpedia.org/resource/Jennifer_K_Dick","http://dbpedia.org/resource/Minnesota"
"http://dbpedia.org/resource/Władysław_Syrokomla","http://dbpedia.org/resource/Minsk_Governorate"
"http://dbpedia.org/resource/Yanka_Kupala","http://dbpedia.org/resource/Minsk_Governorate"
"http://dbpedia.org/resource/Sara_Teasdale","http://dbpedia.org/resource/Missouri"
"http://dbpedia.org/resource/William_S._Burroughs","http://dbpedia.org/resource/Missouri"
"http://dbpedia.org/resource/Salvatore_Quasimodo","http://dbpedia.org/resource/Modica"
"http://dbpedia.org/resource/William_Henry_Drummond","http://dbpedia.org/resource/Mohill"
"http://dbpedia.org/resource/Tristan_Tzara","http://dbpedia.org/resource/Moinești"
"http://dbpedia.org/resource/Mika_Antić","http://dbpedia.org/resource/Mokrin"
"http://dbpedia.org/resource/Mihai_Eminescu","http://dbpedia.org/resource/Moldavia"
"http://dbpedia.org/resource/W._H._Davies","http://dbpedia.org/resource/Monmouthshire_(historic)"
"http://dbpedia.org/resource/Arthur_Machen","http://dbpedia.org/resource/Monmouthshire_(historic)"
"http://dbpedia.org/resource/Delmira_Agustini","http://dbpedia.org/resource/Montevideo"
"http://dbpedia.org/resource/Jules_Laforgue","http://dbpedia.org/resource/Montevideo"
"http://dbpedia.org/resource/Comte_de_Lautréamont","http://dbpedia.org/resource/Montevideo"
"http://dbpedia.org/resource/George_Herbert","http://dbpedia.org/resource/Montgomery,_Powys"
"http://dbpedia.org/resource/Beatrice_Redpath","http://dbpedia.org/resource/Montreal"
"http://dbpedia.org/resource/Frederick_George_Scott","http://dbpedia.org/resource/Montreal"
"http://dbpedia.org/resource/Émile_Nelligan","http://dbpedia.org/resource/Montreal"
"http://dbpedia.org/resource/Nicole_Brossard","http://dbpedia.org/resource/Montreal"
"http://dbpedia.org/resource/Violet_Jacob","http://dbpedia.org/resource/Montrose,_Angus"
"http://dbpedia.org/resource/E._A._Markham","http://dbpedia.org/resource/Montserrat"
"http://dbpedia.org/resource/John_Keats","http://dbpedia.org/resource/Moorgate"
"http://dbpedia.org/resource/Tristan_Corbière","http://dbpedia.org/resource/Morlaix"
"http://dbpedia.org/resource/Taras_Shevchenko","http://dbpedia.org/resource/Moryntsi"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/Morąg"
"http://dbpedia.org/resource/Boris_Pasternak","http://dbpedia.org/resource/Moscow"
"http://dbpedia.org/resource/Andrei_Bely","http://dbpedia.org/resource/Moscow"
"http://dbpedia.org/resource/Anatoly_Kudryavitsky","http://dbpedia.org/resource/Moscow"
"http://dbpedia.org/resource/Marina_Tsvetaeva","http://dbpedia.org/resource/Moscow"
"http://dbpedia.org/resource/Mikhail_Lermontov","http://dbpedia.org/resource/Moscow"
"http://dbpedia.org/resource/Aleksa_Šantić","http://dbpedia.org/resource/Mostar"
"http://dbpedia.org/resource/E._B._White","http://dbpedia.org/resource/Mount_Vernon,_New_York"
"http://dbpedia.org/resource/Carolyn_D._Wright","http://dbpedia.org/resource/Mountain_Home,_Arkansas"
"http://dbpedia.org/resource/Mir_Anees","http://dbpedia.org/resource/Mughal_Empire"
"http://dbpedia.org/resource/Guru_Arjan","http://dbpedia.org/resource/Mughal_Empire"
"http://dbpedia.org/resource/Guru_Gobind_Singh","http://dbpedia.org/resource/Mughal_Empire"
"http://dbpedia.org/resource/Guru_Ram_Das","http://dbpedia.org/resource/Mughal_Empire"
"http://dbpedia.org/resource/Guru_Tegh_Bahadur","http://dbpedia.org/resource/Mughal_Empire"
"http://dbpedia.org/resource/Mir_Taqi_Mir","http://dbpedia.org/resource/Mughal_India"
"http://dbpedia.org/resource/Dalpatram","http://dbpedia.org/resource/Mughal_empire"
"http://dbpedia.org/resource/Guru_Angad","http://dbpedia.org/resource/Muktsar"
"http://dbpedia.org/resource/Christopher_Nolan_(author)","http://dbpedia.org/resource/Mullingar"
"http://dbpedia.org/resource/Christian_Morgenstern","http://dbpedia.org/resource/Munich"
"http://dbpedia.org/resource/Georg_Thurmair","http://dbpedia.org/resource/Munich"
"http://dbpedia.org/resource/Alfred_Andersch","http://dbpedia.org/resource/Munich"
"http://dbpedia.org/resource/Robert_Graves","http://dbpedia.org/resource/Municipal_Borough_of_Wimbledon"
"http://dbpedia.org/resource/Natsume_Sōseki","http://dbpedia.org/resource/Musashi_Province"
"http://dbpedia.org/resource/Herbert_Read","http://dbpedia.org/resource/Muscoates"
"http://dbpedia.org/resource/Musa_Cälil","http://dbpedia.org/resource/Mustafino,_Orenburg_Oblast"
"http://dbpedia.org/resource/Bhupi_Sherchan","http://dbpedia.org/resource/Mustang_District"
"http://dbpedia.org/resource/Hafez","http://dbpedia.org/resource/Muzaffarids_(Iran)"
"http://dbpedia.org/resource/Neyzen_Tevfik","http://dbpedia.org/resource/Muğla"
"http://dbpedia.org/resource/Thiruvalluvar","http://dbpedia.org/resource/Mylapore"
"http://dbpedia.org/resource/Ted_Hughes","http://dbpedia.org/resource/Mytholmroyd"
"http://dbpedia.org/resource/Alphonse_de_Lamartine","http://dbpedia.org/resource/Mâcon"
"http://dbpedia.org/resource/Solomon_Löwisohn","http://dbpedia.org/resource/Mór"
"http://dbpedia.org/resource/Les_Murray_(poet)","http://dbpedia.org/resource/Nabiac,_New_South_Wales"
"http://dbpedia.org/resource/Margit_Kaffka","http://dbpedia.org/resource/Nagykároly"
"http://dbpedia.org/resource/Yehonatan_Geffen","http://dbpedia.org/resource/Nahalal"
"http://dbpedia.org/resource/Savitribai_Phule","http://dbpedia.org/resource/Naigaon"
"http://dbpedia.org/resource/Henri_Michaux","http://dbpedia.org/resource/Namur"
"http://dbpedia.org/resource/Giambattista_Marino","http://dbpedia.org/resource/Naples"
"http://dbpedia.org/resource/Statius","http://dbpedia.org/resource/Naples"
"http://dbpedia.org/resource/Pierre_Reverdy","http://dbpedia.org/resource/Narbonne"
"http://dbpedia.org/resource/Kersti_Merilaas","http://dbpedia.org/resource/Narva"
"http://dbpedia.org/resource/Randall_Jarrell","http://dbpedia.org/resource/Nashville"
"http://dbpedia.org/resource/Kusumagraj","http://dbpedia.org/resource/Nasik"
"http://dbpedia.org/resource/Ian_Hamilton_Finlay","http://dbpedia.org/resource/Nassau,_Bahamas"
"http://dbpedia.org/resource/Gilles_Vigneault","http://dbpedia.org/resource/Natashquan,_Quebec_(township)"
"http://dbpedia.org/resource/Apollonius_of_Rhodes","http://dbpedia.org/resource/Naucratis"
"http://dbpedia.org/resource/Robert_Minhinnick","http://dbpedia.org/resource/Neath"
"http://dbpedia.org/resource/Raipiyel_Tennakoon","http://dbpedia.org/resource/Negambo"
"http://dbpedia.org/resource/Bhupi_Sherchan","http://dbpedia.org/resource/Nepal"
"http://dbpedia.org/resource/Vishnu_Raj_Atreya","http://dbpedia.org/resource/Nepal"
"http://dbpedia.org/resource/Gopal_Prasad_Rimal","http://dbpedia.org/resource/Nepal"
"http://dbpedia.org/resource/Lekhnath_Paudyal","http://dbpedia.org/resource/Nepal"
"http://dbpedia.org/resource/Abhi_Subedi","http://dbpedia.org/resource/Nepal"
"http://dbpedia.org/resource/Jacques_Prévert","http://dbpedia.org/resource/Neuilly-sur-Seine"
"http://dbpedia.org/resource/Theodor_Fontane","http://dbpedia.org/resource/Neuruppin"
"http://dbpedia.org/resource/Wilson_Harris","http://dbpedia.org/resource/New_Amsterdam,_Guyana"
"http://dbpedia.org/resource/Rebecca_Hammond_Lard","http://dbpedia.org/resource/New_Bedford,_Massachusetts"
"http://dbpedia.org/resource/Bliss_Carman","http://dbpedia.org/resource/New_Brunswick"
"http://dbpedia.org/resource/Joyce_Kilmer","http://dbpedia.org/resource/New_Brunswick,_New_Jersey"
"http://dbpedia.org/resource/Agha_Shahid_Ali","http://dbpedia.org/resource/New_Delhi"
"http://dbpedia.org/resource/Jon_Davis_(poet)","http://dbpedia.org/resource/New_Haven,_Connecticut"
"http://dbpedia.org/resource/Reed_Whittemore","http://dbpedia.org/resource/New_Haven,_Connecticut"
"http://dbpedia.org/resource/Bob_Kaufman","http://dbpedia.org/resource/New_Orleans"
"http://dbpedia.org/resource/Anis_Mojgani","http://dbpedia.org/resource/New_Orleans"
"http://dbpedia.org/resource/Anne_Rice","http://dbpedia.org/resource/New_Orleans,_Louisiana"
"http://dbpedia.org/resource/George_Oppen","http://dbpedia.org/resource/New_Rochelle,_New_York"
"http://dbpedia.org/resource/Annie_Finch","http://dbpedia.org/resource/New_Rochelle,_New_York"
"http://dbpedia.org/resource/Louisa_Lawson","http://dbpedia.org/resource/New_South_Wales"
"http://dbpedia.org/resource/A._D._Hope","http://dbpedia.org/resource/New_South_Wales"
"http://dbpedia.org/resource/Arthur_Sze","http://dbpedia.org/resource/New_York,_New_York"
"http://dbpedia.org/resource/Howard_Nemerov","http://dbpedia.org/resource/New_York_(state)"
"http://dbpedia.org/resource/Peter_Orlovsky","http://dbpedia.org/resource/New_York_(state)"
"http://dbpedia.org/resource/Richard_Wilbur","http://dbpedia.org/resource/New_York_(state)"
"http://dbpedia.org/resource/George_Oppen","http://dbpedia.org/resource/New_York_(state)"
"http://dbpedia.org/resource/Stephen_Dunn","http://dbpedia.org/resource/New_York_(state)"
"http://dbpedia.org/resource/William_Bronk","http://dbpedia.org/resource/New_York_(state)"
"http://dbpedia.org/resource/Duane_Ackerson","http://dbpedia.org/resource/New_York_(state)"
"http://dbpedia.org/resource/Joan_Murray","http://dbpedia.org/resource/New_York_(state)"
"http://dbpedia.org/resource/John_Montague_(poet)","http://dbpedia.org/resource/New_York_(state)"
"http://dbpedia.org/resource/Kathy_Acker","http://dbpedia.org/resource/New_York_(state)"
"http://dbpedia.org/resource/Marie_Ponsot","http://dbpedia.org/resource/New_York_(state)"
"http://dbpedia.org/resource/Kurt_Boone","http://dbpedia.org/resource/New_York_(state)"
"http://dbpedia.org/resource/Ogden_Nash","http://dbpedia.org/resource/New_York_(state)"
"http://dbpedia.org/resource/Howard_Nemerov","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Jorie_Graham","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Julia_Alvarez","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Peter_Orlovsky","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Richard_Wilbur","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Grace_Paley","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Babette_Deutsch","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Tupac_Shakur","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Duane_Ackerson","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Gregory_Corso","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Herman_Melville","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Jennifer_Militello","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Audre_Lorde","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Charles_Ghigna","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Chester_Kallman","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Joan_Murray","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/John_Montague_(poet)","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Kathy_Acker","http://dbpedia.org/resource/New_York_City"
"http://dbpedia.org/resource/Bernadette_Mayer","http://dbpedia.org/resource/New_York_City,_New_York"
"http://dbpedia.org/resource/Billy_Collins","http://dbpedia.org/resource/New_York_City,_New_York"
"http://dbpedia.org/resource/David_Lehman","http://dbpedia.org/resource/New_York_City,_New_York"
"http://dbpedia.org/resource/Louis_Untermeyer","http://dbpedia.org/resource/New_York_City,_New_York"
"http://dbpedia.org/resource/Stanley_Burnshaw","http://dbpedia.org/resource/New_York_City,_New_York"
"http://dbpedia.org/resource/W._S._Merwin","http://dbpedia.org/resource/New_York_City,_New_York"
"http://dbpedia.org/resource/Julia_Alvarez","http://dbpedia.org/resource/New_York_State"
"http://dbpedia.org/resource/Paul_Auster","http://dbpedia.org/resource/Newark,_New_Jersey"
"http://dbpedia.org/resource/Stephen_Crane","http://dbpedia.org/resource/Newark,_New_Jersey"
"http://dbpedia.org/resource/Allen_Ginsberg","http://dbpedia.org/resource/Newark,_New_Jersey"
"http://dbpedia.org/resource/Amiri_Baraka","http://dbpedia.org/resource/Newark,_New_Jersey"
"http://dbpedia.org/resource/Erasmus_Darwin","http://dbpedia.org/resource/Newark-on-Trent"
"http://dbpedia.org/resource/Henry_Constable","http://dbpedia.org/resource/Newark-on-Trent"
"http://dbpedia.org/resource/Saul_Williams","http://dbpedia.org/resource/Newburgh_(city),_New_York"
"http://dbpedia.org/resource/Mark_Akenside","http://dbpedia.org/resource/Newcastle_upon_Tyne"
"http://dbpedia.org/resource/E._J._Pratt","http://dbpedia.org/resource/Newfoundland_Colony"
"http://dbpedia.org/resource/W._H._Davies","http://dbpedia.org/resource/Newport,_Wales"
"http://dbpedia.org/resource/Ennis_Rees","http://dbpedia.org/resource/Newport_News,_Virginia"
"http://dbpedia.org/resource/Russell_Banks","http://dbpedia.org/resource/Newton,_Massachusetts"
"http://dbpedia.org/resource/Anne_Sexton","http://dbpedia.org/resource/Newton,_Massachusetts"
"http://dbpedia.org/resource/Christopher_Middleton_(navigator)","http://dbpedia.org/resource/Newton_Bewley"
"http://dbpedia.org/resource/Rubén_Darío","http://dbpedia.org/resource/Nicaragua"
"http://dbpedia.org/resource/Stanisław_Herakliusz_Lubomirski","http://dbpedia.org/resource/Niepołomice"
"http://dbpedia.org/resource/Chris_Abani","http://dbpedia.org/resource/Nigeria"
"http://dbpedia.org/resource/Malcolm_Guite","http://dbpedia.org/resource/Nigeria"
"http://dbpedia.org/resource/Jumoke_Verissimo","http://dbpedia.org/resource/Nigeria"
"http://dbpedia.org/resource/Ayo_Ayoola-Amale","http://dbpedia.org/resource/Nigeria"
"http://dbpedia.org/resource/Wole_Soyinka","http://dbpedia.org/resource/Nigeria"
"http://dbpedia.org/resource/Ryōkan","http://dbpedia.org/resource/Niigata_Prefecture"
"http://dbpedia.org/resource/Kenneth_Patchen","http://dbpedia.org/resource/Niles,_Ohio"
"http://dbpedia.org/resource/Branko_Miljković","http://dbpedia.org/resource/Niš"
"http://dbpedia.org/resource/Petar_II_Petrović-Njegoš","http://dbpedia.org/resource/Njeguši"
"http://dbpedia.org/resource/Alberto_Ríos","http://dbpedia.org/resource/Nogales,_Arizona"
"http://dbpedia.org/resource/Richard_Barnfield","http://dbpedia.org/resource/Norbury,_Staffordshire"
"http://dbpedia.org/resource/Petter_Dass","http://dbpedia.org/resource/Nordland"
"http://dbpedia.org/resource/Thomas_Shadwell","http://dbpedia.org/resource/Norfolk"
"http://dbpedia.org/resource/Francis_Vielé-Griffin","http://dbpedia.org/resource/Norfolk,_Virginia"
"http://dbpedia.org/resource/Ahmad_Faraz","http://dbpedia.org/resource/North-West_Frontier_Province_(1901–1955)"
"http://dbpedia.org/resource/Josh_Malihabadi","http://dbpedia.org/resource/North-Western_Provinces"
"http://dbpedia.org/resource/Sumitranandan_Pant","http://dbpedia.org/resource/North-Western_Provinces"
"http://dbpedia.org/resource/Ram_Prasad_Bismil","http://dbpedia.org/resource/North-Western_Provinces"
"http://dbpedia.org/resource/Else_Lasker-Schüler","http://dbpedia.org/resource/North_German_Confederation"
"http://dbpedia.org/resource/Libby_Houston","http://dbpedia.org/resource/North_London"
"http://dbpedia.org/resource/Simeon_Simev","http://dbpedia.org/resource/North_Macedonia"
"http://dbpedia.org/resource/Edith_Sitwell","http://dbpedia.org/resource/North_Riding_of_Yorkshire"
"http://dbpedia.org/resource/Herbert_Read","http://dbpedia.org/resource/North_Riding_of_Yorkshire"
"http://dbpedia.org/resource/Oodgeroo_Noonuccal","http://dbpedia.org/resource/North_Stradbroke_Island"
